Amount,Hour,AccountAgeDays,CountriesUsed,PriorChargebacks,Fraud
36.03,15,544.0,1,0,0
25.59,9,555.0,1,0,0
28.71,9,190.0,1,0,0
30.14,21,448.0,1,0,0
5.01,14,255.0,1,0,0
30.11,7,599.0,1,0,0
22.94,15,123.0,1,0,0
56.99,9,83.0,1,0,0
11.59,19,756.0,1,0,0
4.23,6,279.0,1,0,0
1207.51,8,679.0,1,0,0
83.89,13,528.0,2,0,0
71.33,19,610.0,1,0,0
31.93,9,528.0,1,0,0
7.43,15,158.0,1,0,0
9.93,2,395.0,1,0,0
10.52,7,147.0,1,0,0
124.14,1,333.0,3,0,0
12.09,15,174.0,1,0,0
30.73,18,774.0,1,0,0
3.74,10,362.0,1,0,0
25.98,21,518.0,1,1,0
1.23,8,136.0,1,0,0
19.35,10,563.0,1,0,0
3.85,1,490.0,1,0,0
15.21,4,57.0,1,0,0
35.62,2,323.0,1,0,0
6.56,23,231.0,1,0,0
21.79,22,483.0,1,0,0
24.69,21,557.0,1,0,0
28.23,7,350.0,1,1,0
16.89,16,354.0,1,0,0
8.7,16,199.0,1,0,0
9.54,16,1076.0,2,0,0
54.38,14,411.0,1,0,0
10.5,0,237.0,1,0,0
28.2,1,701.0,1,0,0
29.98,22,463.0,1,0,0
49.91,15,111.0,1,0,0
79.01,16,1177.0,2,0,0
9.82,1,169.0,1,0,0
13.25,3,637.0,1,0,0
4.97,22,496.0,1,0,0
39.4,8,122.0,1,0,0
8.49,7,385.0,1,0,0
71.61,3,188.0,1,0,0
113.08,6,724.0,3,0,0
29.42,14,371.0,1,1,0
11.55,22,294.0,1,0,0
8.11,16,864.0,1,0,0
29.11,0,297.0,1,0,0
59.55,14,171.0,1,0,0
28.22,21,434.0,1,0,0
56.62,20,1041.0,1,0,0
70.63,19,544.0,1,0,0
4.8,2,673.0,1,0,0
734.06,19,725.0,1,0,0
26.56,3,398.0,1,0,0
65.78,4,322.0,1,0,0
1.69,4,779.0,1,0,0
44.76,7,229.0,1,0,0
40.08,10,589.0,2,0,0
23.31,17,1186.0,1,0,0
76.03,19,1143.0,1,0,0
6.11,1,18.0,1,1,0
8.37,7,328.0,1,0,0
24.27,12,1703.0,1,0,0
99.51,21,229.0,1,0,0
68.27,4,815.0,1,0,0
18.26,15,303.0,2,0,0
14.08,22,512.0,2,0,0
107.49,8,283.0,1,0,0
18.19,4,377.0,1,0,0
10.26,15,1046.0,1,0,0
31.17,20,1112.0,1,0,0
29.97,16,443.0,1,0,0
73.39,10,1293.0,1,0,0
0.96,9,149.0,1,0,0
61.15,11,850.0,1,0,0
8.65,9,68.0,1,0,0
34.46,0,999.0,1,0,0
63.29,5,632.0,1,0,0
8.16,4,855.0,1,0,0
8.85,21,790.0,1,0,0
11.27,18,792.0,1,0,0
24.74,4,714.0,1,0,0
57.3,12,781.0,2,0,0
5.51,0,968.0,3,0,0
4.97,17,390.0,1,0,0
43.43,12,174.0,1,0,0
11.43,7,1036.0,1,0,0
24.27,7,182.0,1,0,0
289.65,5,596.0,1,1,0
11.58,17,892.0,1,0,0
24.42,5,251.0,1,0,0
13.28,5,909.0,1,0,0
7.52,10,637.0,2,0,0
4.54,22,491.0,1,0,0
30.89,22,544.0,1,0,0
6.1,1,944.0,1,0,0
404.28,18,263.0,1,0,0
1.2,19,776.0,1,1,0
28.62,0,209.0,1,0,0
27.75,9,709.0,1,0,0
27.83,15,318.0,1,0,0
84.85,20,1542.0,1,0,0
327.4,5,750.0,1,0,0
11.5,9,104.0,1,0,0
13.53,12,954.0,1,0,0
8.5,21,569.0,1,0,0
85.56,3,321.0,1,0,0
36.01,23,687.0,1,0,0
2.7,0,208.0,2,0,0
384.9,18,910.0,1,0,0
44.62,19,163.0,1,0,0
143.05,17,570.0,1,0,0
6.28,22,369.0,1,0,0
11.84,7,565.0,1,0,0
19.91,17,415.0,1,0,0
50.63,15,300.0,1,0,0
8.49,15,664.0,1,0,0
124.28,5,399.0,1,0,0
22.72,5,635.0,1,0,0
9.14,13,890.0,2,0,0
35.58,18,36.0,1,0,0
50.23,3,606.0,1,0,0
78.07,15,370.0,1,0,0
48.44,19,614.0,1,0,0
7.62,11,953.0,1,0,0
90.06,0,776.0,1,0,0
68.04,11,74.0,1,0,0
34.44,10,94.0,2,0,0
19.02,1,228.0,1,0,0
130.88,5,270.0,1,0,0
33.17,5,474.0,1,0,0
33.68,7,936.0,1,0,0
83.37,7,654.0,1,0,0
136.73,0,319.0,1,0,0
17.83,15,560.0,1,1,0
92.08,20,350.0,1,0,0
18.26,2,672.0,1,0,0
69.39,11,133.0,1,0,1
11.94,0,1507.0,1,0,0
35.71,22,374.0,1,0,0
108.2,8,588.0,1,0,0
37.91,16,87.0,1,0,0
15.31,21,924.0,1,0,0
38.47,14,433.0,1,0,0
4.41,0,526.0,1,0,0
102.17,20,160.0,1,0,0
16.84,9,681.0,1,0,0
29.29,3,52.0,1,0,0
34.41,22,285.0,1,0,0
55.97,11,420.0,1,0,0
69.7,1,810.0,1,1,0
53.22,10,282.0,1,0,0
38.61,5,633.0,1,0,0
0.34,1,193.0,2,0,0
24.4,2,491.0,1,0,0
22.82,22,877.0,1,0,0
33.06,5,53.0,1,1,1
85.71,11,200.0,2,0,0
109.85,17,397.0,2,0,0
34.59,0,384.0,1,0,0
24.14,18,488.0,1,0,0
11.46,8,349.0,1,0,0
27.39,1,1277.0,1,0,0
43.41,11,208.0,1,0,0
25.36,17,314.0,1,0,0
5.45,14,568.0,1,0,0
93.04,9,28.0,1,0,0
8.18,13,86.0,1,0,0
16.2,10,124.0,3,0,0
89.83,11,484.0,1,0,0
200.01,3,387.0,1,0,0
7.2,16,236.0,1,0,0
6.25,17,497.0,1,0,0
68.64,6,944.0,1,0,0
5.55,21,472.0,1,0,0
16.31,13,770.0,1,0,0
40.58,22,255.0,1,0,0
97.62,20,183.0,1,0,0
6.95,5,416.0,1,0,0
246.62,17,342.0,1,0,0
9.93,23,489.0,1,0,0
30.58,2,501.0,1,2,0
7.77,19,743.0,1,0,0
59.65,14,550.0,1,0,0
18.4,7,419.0,1,0,0
8.53,18,360.0,1,0,0
9.36,6,241.0,1,0,0
5.04,7,437.0,1,0,0
8.66,13,22.0,3,0,0
22.03,12,532.0,1,1,0
315.03,14,532.0,1,0,0
23.9,13,503.0,1,0,0
11.96,16,328.0,1,0,0
15.68,3,629.0,2,0,0
36.51,20,921.0,3,0,0
51.9,13,24.0,1,0,0
37.98,0,219.0,1,0,0
21.21,7,1306.0,1,0,0
20.11,22,570.0,1,0,0
1.02,19,310.0,1,0,0
19.95,22,588.0,1,0,0
4.93,8,290.0,1,1,0
85.34,10,363.0,1,0,0
4.68,17,827.0,1,0,0
70.78,0,241.0,1,1,0
7.7,10,351.0,1,0,0
71.08,14,236.0,1,0,0
54.9,0,268.0,3,0,0
28.75,5,309.0,2,0,0
30.9,15,941.0,1,0,0
119.06,9,438.0,1,1,0
68.74,14,351.0,1,0,0
30.6,8,687.0,1,0,0
15.52,10,640.0,1,1,0
20.26,12,738.0,2,0,0
54.62,18,699.0,1,1,0
185.85,18,467.0,3,0,0
33.48,4,1122.0,1,0,0
116.65,9,56.0,1,0,0
90.32,17,689.0,1,0,0
247.82,2,688.0,1,0,0
1.29,23,713.0,1,0,0
58.58,18,216.0,1,0,0
73.83,2,61.0,1,1,0
51.54,20,912.0,1,0,0
282.73,17,185.0,1,0,0
31.11,23,461.0,1,0,0
16.48,13,551.0,1,0,0
11.83,0,310.0,3,0,0
11.27,22,608.0,1,0,0
36.58,15,712.0,1,0,0
25.76,3,187.0,1,0,0
539.24,9,248.0,1,0,0
7.24,7,555.0,1,0,0
49.53,20,264.0,2,0,0
9.18,11,456.0,2,0,0
82.31,5,1526.0,1,0,0
114.38,23,794.0,1,0,0
13.52,7,186.0,1,0,0
43.88,3,151.0,1,0,0
40.92,14,105.0,1,0,0
21.2,21,538.0,1,0,0
69.57,17,638.0,1,0,0
39.72,10,191.0,3,0,0
39.09,8,406.0,1,0,0
100.94,20,548.0,1,0,0
10.03,9,758.0,1,0,0
3.95,19,169.0,1,0,0
82.26,14,666.0,1,0,0
35.76,19,308.0,1,0,0
31.35,23,1078.0,1,0,0
64.89,11,375.0,1,0,0
18.02,20,392.0,1,0,0
5.45,8,257.0,1,0,0
98.34,7,434.0,1,0,0
104.11,10,360.0,1,0,0
10.29,17,492.0,1,0,0
11.91,1,1212.0,1,0,0
95.92,1,313.0,1,0,0
130.06,0,810.0,1,0,0
60.33,20,59.0,1,0,0
19.13,19,349.0,2,0,0
33.67,6,609.0,1,0,0
86.36,18,506.0,1,0,0
96.68,10,2632.0,1,0,0
42.54,12,232.0,1,0,0
41.47,22,449.0,1,1,0
18.18,1,590.0,1,0,0
23.87,11,453.0,1,0,0
5.85,11,882.0,1,0,0
60.92,13,287.0,1,0,0
19.27,21,321.0,1,1,0
5.83,9,228.0,1,0,0
5.65,4,608.0,1,0,0
6.42,3,452.0,1,0,0
48.25,5,520.0,1,0,0
13.45,11,236.0,1,0,0
26.34,23,709.0,1,0,0
4.28,11,776.0,1,0,0
32.3,11,459.0,1,0,0
13.67,12,425.0,2,0,0
26.76,23,201.0,1,1,0
47.17,19,951.0,1,0,0
6.19,16,375.0,1,0,0
35.7,16,125.0,1,0,0
15.69,21,284.0,1,0,0
8.61,22,45.0,1,0,0
23.51,7,1024.0,1,0,0
7.58,21,261.0,1,0,0
30.02,2,541.0,1,0,0
4.84,0,152.0,1,0,0
6.62,11,168.0,1,0,0
59.79,11,78.0,1,0,0
9.41,23,515.0,1,0,0
95.3,12,472.0,1,0,0
18.77,4,26.0,1,0,0
19.46,5,93.0,1,0,0
98.31,1,525.0,1,1,0
70.41,6,530.0,1,0,0
112.44,7,170.0,2,0,0
75.52,4,242.0,1,0,0
68.18,4,309.0,1,0,0
32.85,7,545.0,3,0,0
26.51,12,658.0,1,0,0
8.93,16,1103.0,3,0,0
98.11,19,415.0,1,0,0
25.81,11,420.0,1,0,0
8.19,12,675.0,1,0,0
14.82,7,1208.0,1,0,0
5.08,20,671.0,1,0,0
31.47,1,288.0,1,0,0
32.94,19,89.0,1,0,0
13.98,7,118.0,1,0,0
154.86,3,443.0,1,0,0
3.1,9,272.0,1,0,0
140.97,5,513.0,2,0,0
23.42,19,1095.0,1,0,0
15.58,11,656.0,1,0,0
34.51,22,301.0,1,0,0
32.99,1,1035.0,1,0,0
443.77,14,936.0,1,0,0
38.11,11,879.0,1,0,0
39.43,1,666.0,1,0,0
423.2,7,760.0,2,0,0
34.76,23,559.0,1,0,0
26.43,10,1479.0,1,0,0
68.47,4,94.0,1,0,0
39.53,1,1721.0,1,1,0
50.34,22,388.0,1,0,0
218.9,23,657.0,1,0,0
22.18,17,382.0,1,0,0
15.22,11,336.0,1,0,0
13.85,14,546.0,1,0,0
17.06,7,625.0,1,0,0
21.75,4,430.0,1,0,0
74.09,2,351.0,1,0,0
144.95,4,575.0,2,0,0
16.94,21,916.0,1,1,0
7.49,4,181.0,1,0,0
35.09,6,280.0,1,0,0
35.72,12,321.0,1,0,0
46.52,13,932.0,1,0,0
4.01,1,759.0,2,0,0
17.95,20,886.0,1,0,0
22.39,3,170.0,1,0,0
48.89,6,77.0,1,0,0
97.62,0,945.0,2,0,0
46.61,2,507.0,1,0,0
7.81,2,124.0,1,0,0
109.24,16,292.0,1,0,0
382.71,23,58.0,2,0,0
80.95,9,287.0,1,0,0
95.44,15,448.0,1,0,0
74.13,4,309.0,1,0,0
57.62,15,558.0,1,0,0
62.92,1,357.0,1,0,0
36.09,8,401.0,1,0,0
30.41,16,2363.0,1,0,0
155.49,7,121.0,1,0,0
17.85,3,109.0,1,0,0
69.03,12,392.0,1,0,0
15.34,14,1065.0,1,0,0
59.34,12,90.0,3,0,0
63.94,9,471.0,1,0,0
26.17,0,337.0,1,0,0
40.59,21,212.0,1,0,0
161.21,7,577.0,1,0,0
11.91,20,317.0,1,0,0
25.94,15,93.0,1,0,0
9.75,12,1696.0,1,0,0
3.55,8,489.0,1,0,0
16.38,8,669.0,1,0,0
420.1,21,1017.0,1,0,0
25.04,22,635.0,2,0,0
50.4,8,313.0,1,0,0
3.41,12,318.0,1,0,0
45.17,7,402.0,1,2,0
45.06,9,587.0,1,0,0
37.7,9,409.0,3,0,0
18.89,3,131.0,1,0,0
23.93,8,98.0,1,0,0
73.19,8,442.0,1,0,0
58.35,20,429.0,1,0,0
12.37,10,418.0,1,0,0
54.81,16,447.0,1,0,0
104.04,13,435.0,1,1,0
19.82,10,705.0,1,0,0
21.75,10,732.0,1,0,0
177.78,16,63.0,1,0,0
6.72,17,589.0,1,0,0
11.44,20,245.0,1,0,0
53.43,14,836.0,1,0,0
87.55,22,241.0,2,0,0
9.47,17,39.0,1,0,0
10.48,5,545.0,1,0,0
60.1,1,186.0,1,0,0
49.6,2,135.0,1,0,0
11.19,15,146.0,1,0,0
16.04,5,132.0,1,0,0
30.31,13,578.0,1,0,0
35.8,19,1195.0,1,0,0
54.76,14,633.0,1,0,0
20.05,13,473.0,1,0,0
35.84,21,297.0,1,0,0
56.11,1,1636.0,1,0,0
35.59,6,944.0,1,0,0
10.49,4,718.0,1,0,0
7.87,8,968.0,1,0,0
40.63,23,602.0,1,0,0
3.04,0,529.0,1,0,0
61.84,2,127.0,1,1,0
22.5,3,738.0,1,0,0
485.88,15,153.0,1,0,0
43.93,17,250.0,1,0,0
23.23,12,759.0,1,1,0
344.29,15,64.0,1,0,0
9.83,19,240.0,1,0,0
77.03,18,702.0,1,0,0
10.38,2,583.0,1,0,0
96.48,6,261.0,1,0,0
101.49,13,617.0,1,0,0
83.0,9,727.0,1,0,0
200.58,22,379.0,1,0,0
72.85,11,257.0,1,0,0
6.38,7,255.0,1,0,0
25.07,16,813.0,1,0,0
34.02,2,541.0,1,0,0
86.23,1,492.0,1,1,0
39.72,8,70.0,1,0,0
20.59,14,786.0,1,0,0
7.9,9,363.0,1,1,0
18.12,11,205.0,1,0,0
29.16,5,441.0,1,0,0
267.59,1,1144.0,1,0,0
36.35,19,241.0,3,0,0
7.39,20,377.0,1,0,0
166.07,5,1329.0,1,0,0
52.04,0,398.0,1,0,0
51.59,23,368.0,1,0,0
122.4,1,772.0,1,0,0
36.52,1,101.0,1,0,0
114.34,16,658.0,1,0,0
94.58,13,655.0,1,0,0
15.54,16,448.0,1,0,0
9.75,5,749.0,1,0,0
33.25,10,334.0,1,0,0
25.36,15,652.0,1,0,0
4.46,5,129.0,1,0,0
11.83,9,137.0,1,0,0
28.77,1,327.0,1,0,0
14.31,15,433.0,1,1,0
25.01,3,2532.0,1,0,0
30.3,17,88.0,1,0,0
116.16,2,257.0,1,0,0
115.25,2,409.0,2,0,0
56.74,5,408.0,1,0,0
13.2,9,1078.0,1,0,0
5.22,0,71.0,1,0,0
58.87,20,141.0,1,0,0
25.43,20,240.0,1,0,0
1.45,1,1174.0,1,0,0
98.35,23,945.0,1,0,0
36.23,16,36.0,1,0,0
65.16,4,96.0,2,0,0
8.43,2,818.0,2,0,0
19.29,12,669.0,1,0,0
15.69,5,497.0,1,0,0
11.75,20,232.0,1,0,0
44.93,1,382.0,1,0,0
51.25,7,843.0,1,0,0
29.23,12,59.0,1,0,0
49.96,3,735.0,1,0,0
24.17,14,326.0,2,0,0
241.31,17,419.0,1,0,0
1.67,19,384.0,1,0,0
233.29,20,83.0,1,0,0
65.94,17,267.0,1,0,0
10.94,3,1072.0,1,1,0
22.42,14,418.0,1,0,0
26.44,1,1252.0,1,0,0
26.23,11,777.0,1,0,0
43.11,9,3000.0,1,0,0
7.49,14,542.0,1,0,0
34.09,3,741.0,1,0,0
16.77,11,316.0,3,0,0
26.1,14,496.0,1,0,0
7.6,7,485.0,1,0,0
109.62,15,247.0,2,0,0
164.71,13,380.0,1,0,0
4.95,18,159.0,1,0,0
38.0,17,603.0,1,0,0
48.58,5,1734.0,1,0,0
45.72,4,207.0,1,1,0
17.79,16,233.0,1,0,0
38.31,21,634.0,1,0,0
60.57,0,542.0,1,0,0
10.72,6,475.0,1,0,0
6.96,21,433.0,1,0,0
28.51,9,666.0,1,0,0
69.56,2,399.0,1,0,0
4.69,5,233.0,1,0,0
22.62,16,478.0,1,0,0
56.77,8,196.0,1,0,0
16.34,2,356.0,1,0,0
80.87,22,844.0,1,0,0
11.92,3,39.0,1,0,0
29.58,21,1267.0,1,0,0
101.02,22,531.0,2,0,0
6.06,23,1035.0,2,0,0
31.18,2,309.0,1,0,0
24.1,21,368.0,1,1,0
83.88,3,1303.0,1,0,0
38.39,23,150.0,1,0,0
80.61,7,497.0,1,0,0
60.92,22,81.0,1,0,0
25.27,18,877.0,1,0,0
8.27,2,525.0,1,0,0
44.17,13,305.0,1,0,0
273.29,10,449.0,2,0,0
181.18,10,607.0,1,0,0
3.16,21,174.0,1,0,0
52.02,22,202.0,1,0,0
6.19,11,831.0,1,0,0
12.01,18,1155.0,1,0,0
45.1,2,125.0,1,0,0
27.72,7,445.0,1,0,0
41.09,13,423.0,2,0,0
19.92,15,949.0,1,1,0
25.23,10,416.0,1,0,0
223.76,6,1471.0,1,0,0
75.35,8,951.0,3,0,0
51.13,22,1509.0,1,0,0
6.42,14,82.0,1,0,0
8.17,22,881.0,1,0,0
99.07,4,202.0,1,0,0
37.7,8,167.0,1,0,0
54.83,6,737.0,1,1,0
44.06,10,485.0,1,0,0
11.16,21,1638.0,1,0,0
1089.44,19,471.0,1,0,0
34.56,22,226.0,1,0,0
12.53,18,116.0,1,1,0
13.13,3,481.0,1,0,0
68.18,8,1561.0,1,0,0
28.46,18,318.0,1,0,0
3.31,3,504.0,1,0,0
15.8,17,363.0,1,0,0
26.09,10,637.0,1,0,0
31.82,1,176.0,1,0,0
2.68,21,1716.0,1,0,0
13.43,10,37.0,1,0,0
84.79,9,286.0,1,0,0
28.99,20,468.0,1,0,0
83.9,20,265.0,1,0,0
55.96,22,245.0,1,0,0
35.26,22,647.0,1,0,0
19.26,9,313.0,1,0,0
21.8,13,260.0,1,0,0
28.23,10,734.0,1,0,0
13.51,4,744.0,1,0,0
42.13,21,294.0,1,0,0
88.56,17,149.0,1,0,0
22.27,21,113.0,1,0,0
12.47,15,126.0,2,0,0
16.57,15,400.0,1,0,0
51.56,23,161.0,1,0,0
28.19,18,1056.0,1,0,0
45.64,9,584.0,1,1,0
1.61,18,1004.0,1,0,0
45.31,0,961.0,1,0,0
142.44,23,173.0,1,0,0
10.81,23,468.0,1,0,0
72.76,17,306.0,1,0,0
18.73,20,388.0,1,0,0
24.14,10,702.0,2,0,0
99.08,2,107.0,1,0,0
24.04,18,585.0,1,0,0
8.98,14,1004.0,1,0,0
301.66,14,794.0,1,0,0
7.68,4,342.0,1,0,0
88.85,20,498.0,2,0,0
17.68,12,796.0,1,0,0
33.48,23,107.0,2,0,0
73.45,18,427.0,1,0,0
12.91,21,203.0,1,0,0
2.91,23,895.0,1,0,0
36.5,4,2143.0,1,0,0
164.41,3,1398.0,1,0,0
150.08,7,206.0,1,0,0
223.25,18,440.0,1,0,0
10.39,23,47.0,2,1,0
274.08,8,336.0,1,0,0
327.0,4,215.0,1,0,0
2.24,19,527.0,1,0,0
241.47,7,1149.0,1,0,0
33.96,23,729.0,1,1,0
25.85,5,632.0,1,1,0
41.21,7,1163.0,1,0,0
133.67,23,1286.0,1,0,0
12.5,17,261.0,1,0,0
24.22,4,83.0,1,0,0
21.7,22,1085.0,1,0,0
101.85,7,180.0,1,0,0
12.82,6,421.0,1,0,0
38.17,11,85.0,1,0,0
3.97,8,108.0,1,0,0
185.0,18,601.0,1,1,0
19.97,21,392.0,3,1,0
24.05,7,582.0,1,0,0
36.11,1,94.0,1,0,0
10.41,13,219.0,1,0,0
11.2,10,445.0,1,0,0
402.08,0,325.0,2,0,0
24.27,13,110.0,1,0,0
38.39,3,551.0,1,1,0
49.76,8,118.0,1,0,0
43.11,12,111.0,1,0,0
31.86,19,529.0,3,0,0
90.44,7,73.0,1,0,0
58.45,17,54.0,1,0,0
44.16,22,775.0,1,0,0
25.59,3,457.0,1,0,0
63.24,20,748.0,1,0,0
1207.63,3,168.0,1,0,0
20.79,12,78.0,1,0,0
7.19,23,259.0,1,1,0
69.16,23,1231.0,1,0,0
9.38,13,868.0,3,1,0
7.36,2,111.0,1,0,0
638.46,7,443.0,1,0,0
78.39,6,1228.0,1,1,0
23.73,4,87.0,1,0,0
13.84,10,1012.0,1,0,0
16.09,1,232.0,1,0,0
40.18,4,661.0,1,0,0
24.26,1,289.0,1,0,0
0.79,18,156.0,1,0,0
55.12,18,670.0,1,0,0
98.52,6,392.0,1,0,0
9.72,14,426.0,2,0,0
59.88,1,438.0,1,0,0
30.45,5,635.0,1,0,0
5.55,13,525.0,1,0,0
14.1,10,377.0,1,0,0
92.36,0,254.0,1,0,0
39.4,21,372.0,1,0,0
240.68,5,411.0,1,0,0
214.67,20,544.0,1,0,0
13.46,7,82.0,1,0,0
35.23,7,670.0,1,0,0
161.93,12,721.0,1,0,0
118.41,20,62.0,1,0,0
187.74,8,146.0,1,0,0
13.1,4,777.0,2,0,0
47.34,12,676.0,1,0,0
23.13,14,571.0,1,0,0
63.42,5,433.0,1,0,0
13.61,23,886.0,1,0,0
80.1,7,49.0,1,0,0
189.9,5,182.0,2,0,0
11.83,2,160.0,1,1,0
17.36,12,327.0,1,0,0
9.49,7,398.0,1,0,0
20.83,20,317.0,1,0,0
9.05,11,460.0,1,0,0
25.31,20,1324.0,2,0,0
114.73,7,320.0,1,0,0
3.86,23,573.0,1,0,0
9.5,13,152.0,1,0,0
41.23,4,551.0,1,0,0
25.58,23,473.0,2,0,0
16.77,7,1065.0,1,0,0
24.71,0,227.0,1,0,0
451.13,7,717.0,2,0,0
21.98,13,795.0,1,1,0
77.91,20,110.0,1,0,0
23.19,13,801.0,1,0,0
22.13,18,1250.0,1,0,0
26.7,18,1480.0,1,0,0
10.95,1,424.0,1,0,0
53.2,5,855.0,1,0,0
15.38,7,1135.0,1,0,0
56.94,8,286.0,1,0,0
4.23,2,792.0,1,0,0
100.48,15,404.0,3,0,0
33.02,11,377.0,1,0,0
17.01,14,596.0,1,1,0
90.63,19,570.0,1,0,0
14.42,18,151.0,3,0,0
18.78,3,481.0,1,0,0
37.88,20,740.0,1,0,0
20.88,1,442.0,1,0,0
33.66,22,347.0,1,0,0
20.65,22,411.0,1,2,1
232.04,18,340.0,1,0,0
27.84,14,29.0,1,0,0
34.13,12,53.0,2,0,0
190.76,23,537.0,1,0,0
123.19,18,516.0,1,0,0
36.75,23,224.0,1,0,0
117.71,5,946.0,1,0,0
47.29,15,289.0,1,0,0
27.99,5,283.0,1,0,0
76.87,6,289.0,1,0,0
84.79,22,216.0,1,0,0
16.73,2,309.0,1,0,0
12.36,2,300.0,1,0,1
11.83,4,658.0,1,0,0
32.3,19,438.0,1,0,0
40.85,3,159.0,1,0,0
38.26,0,332.0,1,0,0
64.35,8,145.0,1,0,0
53.24,21,323.0,1,0,0
41.39,1,431.0,1,0,0
5.29,18,51.0,1,0,0
28.91,7,583.0,1,0,0
144.17,14,358.0,1,0,0
24.81,2,214.0,1,0,0
13.82,3,656.0,1,0,0
25.85,2,227.0,1,0,0
0.75,8,460.0,1,0,0
54.21,2,454.0,1,0,0
27.65,20,226.0,2,1,0
49.3,5,1536.0,2,0,0
35.77,12,463.0,1,1,0
89.57,18,639.0,1,0,0
5.33,17,369.0,1,0,0
49.99,4,335.0,1,0,0
25.03,13,44.0,1,0,0
59.56,15,47.0,1,0,0
17.57,10,759.0,2,0,0
141.01,15,521.0,1,0,0
25.69,16,109.0,1,0,0
3.26,19,430.0,2,0,0
0.92,22,724.0,1,0,0
1.24,20,476.0,1,0,0
23.84,10,341.0,1,0,0
37.75,8,1128.0,1,0,0
178.17,18,337.0,1,0,0
60.73,17,653.0,1,0,0
27.11,3,455.0,1,0,0
55.67,6,732.0,1,0,0
11.71,22,213.0,1,0,0
40.02,16,309.0,1,1,0
33.84,0,1058.0,1,0,0
25.55,5,522.0,1,1,0
201.55,7,153.0,1,0,0
64.95,2,512.0,1,0,0
6.81,23,1136.0,1,0,0
22.0,6,344.0,1,0,0
5.66,20,65.0,2,1,0
32.36,23,180.0,1,0,0
17.35,3,704.0,1,0,0
64.68,18,508.0,1,0,0
23.7,19,240.0,2,1,0
35.41,8,1463.0,1,0,0
108.5,7,503.0,1,0,0
22.09,1,454.0,1,0,0
6.79,6,934.0,1,0,0
72.69,15,167.0,1,0,0
17.02,4,848.0,1,0,0
73.2,20,282.0,1,1,0
30.57,15,337.0,1,0,0
8.25,5,940.0,1,0,0
1.02,16,429.0,2,0,0
11.27,17,348.0,1,0,0
42.14,20,133.0,1,0,0
5.57,0,355.0,1,0,0
7.59,2,412.0,1,0,0
70.23,21,178.0,1,1,0
261.29,8,290.0,2,1,0
82.78,10,480.0,1,0,0
22.9,10,574.0,1,0,0
325.88,8,406.0,2,0,0
8.74,22,471.0,2,0,0
198.89,8,103.0,1,0,0
22.02,8,1436.0,2,0,0
21.84,15,762.0,1,0,0
97.78,7,154.0,1,0,0
22.11,18,881.0,1,0,0
46.77,11,95.0,1,0,0
56.51,9,2436.0,3,0,0
22.87,22,403.0,1,0,0
107.02,12,312.0,1,0,0
65.45,12,1142.0,1,0,0
9.6,22,748.0,1,0,0
65.62,0,899.0,1,0,0
2.03,2,1287.0,1,0,0
29.38,7,286.0,1,0,0
32.22,17,257.0,1,0,0
54.34,10,204.0,1,0,0
12.47,9,2446.0,1,0,0
20.43,22,377.0,2,0,0
45.57,22,194.0,1,0,0
29.48,8,1325.0,2,0,0
78.76,8,767.0,1,0,0
115.05,14,368.0,2,0,0
2.48,2,746.0,3,0,0
31.73,18,449.0,1,0,0
28.34,20,680.0,1,0,0
214.08,19,555.0,1,0,0
6.79,7,496.0,1,0,0
11.17,19,225.0,1,0,0
74.34,14,686.0,1,0,0
26.73,4,543.0,1,0,0
14.41,4,98.0,2,0,0
478.88,10,67.0,1,1,0
12.24,23,170.0,1,0,0
41.18,8,161.0,1,0,0
45.28,7,444.0,1,0,0
12.56,6,361.0,2,0,0
34.49,7,310.0,1,0,0
17.65,14,1031.0,1,0,0
30.26,5,954.0,1,0,0
5.12,8,368.0,1,0,0
60.01,6,159.0,1,0,0
2.15,1,264.0,1,0,0
12.83,20,469.0,1,0,0
46.53,4,338.0,1,0,0
9.71,4,439.0,1,0,0
3.35,12,1155.0,2,0,0
46.38,12,504.0,1,0,0
23.84,21,173.0,1,0,0
9.75,18,182.0,1,0,0
34.83,7,1607.0,1,0,0
221.09,4,2127.0,1,0,0
55.24,1,375.0,1,0,0
3.14,6,174.0,1,0,0
136.07,11,1695.0,1,0,0
106.92,2,320.0,2,0,0
113.34,18,249.0,1,0,0
18.55,17,810.0,1,0,0
25.68,8,847.0,1,0,0
54.67,23,675.0,1,0,0
29.4,15,1457.0,1,0,0
3.36,17,501.0,1,0,0
145.55,21,50.0,1,0,0
4.87,11,139.0,1,0,0
59.33,9,482.0,1,0,0
18.6,8,131.0,1,0,0
45.78,0,585.0,1,0,0
108.38,15,579.0,1,0,0
29.89,11,283.0,1,0,0
47.51,5,127.0,1,0,0
129.45,0,618.0,1,0,0
16.97,9,465.0,1,0,0
6.7,11,77.0,1,1,0
3.43,4,807.0,1,0,0
16.75,4,156.0,2,0,0
10.03,19,298.0,1,0,0
11.77,14,195.0,1,0,0
65.99,0,559.0,1,0,0
26.71,21,109.0,1,0,0
128.03,23,573.0,1,0,0
10.63,2,300.0,1,1,0
37.6,7,440.0,2,0,0
14.06,16,576.0,1,0,0
6.36,11,75.0,1,0,0
77.45,17,599.0,1,0,0
92.07,20,105.0,2,0,0
93.26,21,385.0,1,0,0
70.45,6,554.0,1,0,0
30.31,1,377.0,1,1,0
