City,Plan,Channel,SignupDate,AnnualIncome,Sessions,AvgBasket,Churn
CITY_174,plus,web,2023-01-03,24876.0,14,22.65,0
CITY_033,basic,web,2024-07-09,35428.0,5,20.28,0
CITY_147,basic,phone,2023-05-22,74522.0,4,98.95,0
CITY_114,plus,web,2024-12-05,20118.0,2,37.9,1
CITY_038,basic,web,2024-04-23,93904.0,4,17.57,0
CITY_146,basic,web,2024-12-13,41737.0,7,7.08,0
CITY_019,plus,web,2024-06-24,48668.0,5,33.52,0
CITY_175,basic,web,2023-10-06,48793.0,6,1.91,1
CITY_178,basic,web,2023-03-24,26005.0,5,39.96,1
CITY_159,basic,app,2024-02-01,30571.0,6,10.6,1
CITY_138,basic,web,2024-02-02,,9,8.25,0
CITY_162,plus,web,2024-10-07,13026.0,5,25.96,1
CITY_080,plus,web,2024-03-24,34001.0,4,25.53,0
CITY_054,plus,app,2024-09-29,21078.0,10,28.19,0
CITY_001,plus,web,2023-10-27,50055.0,3,18.96,0
CITY_140,plus,web,2024-11-19,45100.0,7,14.08,0
CITY_079,basic,web,2023-08-07,,2,22.86,0
CITY_004,basic,web,2023-11-28,16814.0,6,19.32,0
CITY_044,basic,web,2023-11-26,13625.0,5,12.69,1
CITY_121,pro,app,2023-07-31,96817.0,7,17.79,1
CITY_092,basic,web,2023-02-02,37270.0,9,15.56,1
CITY_105,basic,app,2023-08-10,17026.0,8,122.35,1
CITY_079,pro,web,2024-06-18,29444.0,7,15.24,0
CITY_150,plus,phone,2024-03-27,61267.0,8,11.23,0
CITY_012,basic,app,2024-06-02,108471.0,10,48.2,0
CITY_151,pro,web,2024-02-22,64530.0,5,46.89,0
CITY_115,pro,web,2023-05-31,35484.0,3,11.32,1
CITY_159,basic,app,2023-05-27,25426.0,4,33.18,1
CITY_010,basic,app,2024-07-18,26210.0,7,103.87,0
CITY_109,plus,phone,2024-01-05,17023.0,5,4.73,0
CITY_031,basic,phone,2023-03-25,103839.0,1,25.3,1
CITY_095,basic,app,2024-04-11,17255.0,4,3.58,0
CITY_024,basic,web,2023-02-09,7657.0,7,27.22,0
CITY_084,plus,web,2023-07-17,60561.0,10,13.63,0
CITY_026,plus,app,2024-10-12,36136.0,6,10.2,1
CITY_084,pro,phone,2024-01-16,24421.0,9,15.85,0
CITY_052,pro,phone,2024-03-03,28257.0,6,152.66,0
CITY_107,basic,app,2023-02-14,22000.0,9,10.66,0
CITY_083,basic,web,2023-10-25,32962.0,4,52.29,1
CITY_098,basic,web,2024-12-24,17735.0,4,12.41,1
CITY_110,plus,app,2023-12-24,21335.0,11,20.11,0
CITY_066,basic,app,2024-07-26,13195.0,4,17.11,0
CITY_059,basic,app,2023-09-17,30069.0,6,16.53,1
CITY_050,basic,phone,2024-04-06,52976.0,6,21.27,0
CITY_004,basic,app,2024-11-20,28834.0,4,14.67,1
CITY_131,plus,web,2024-07-11,20770.0,5,24.23,0
CITY_117,pro,app,2024-06-02,20739.0,5,13.64,0
CITY_150,basic,phone,2024-06-18,41629.0,9,94.33,0
CITY_076,basic,app,2024-03-10,31963.0,8,33.19,0
CITY_134,pro,web,2024-04-11,38605.0,5,97.14,1
CITY_133,plus,app,2023-12-18,51599.0,3,15.25,0
CITY_118,basic,web,2024-08-26,39213.0,3,30.42,0
CITY_131,plus,web,2024-12-27,24512.0,9,21.4,0
CITY_049,basic,app,2023-10-04,64385.0,4,25.08,0
CITY_151,basic,web,2024-07-06,12719.0,5,5.49,1
CITY_087,basic,app,2024-07-24,14023.0,3,14.0,0
CITY_050,basic,app,2024-02-11,,8,22.55,0
CITY_057,basic,app,2023-03-03,11423.0,5,67.84,1
CITY_097,pro,app,2023-06-05,37463.0,8,10.77,0
CITY_129,plus,phone,2023-09-24,34279.0,11,11.2,0
CITY_009,basic,web,2024-03-14,,6,20.18,1
CITY_016,basic,phone,2024-09-13,42080.0,3,36.09,1
CITY_145,basic,web,2024-05-19,27552.0,3,8.58,1
CITY_035,basic,web,2024-05-21,,5,29.77,1
CITY_041,plus,web,2023-04-28,,9,23.3,0
CITY_131,basic,web,2023-09-15,52358.0,5,8.56,1
CITY_149,basic,app,2024-03-27,34702.0,6,25.36,0
CITY_049,plus,app,2024-12-10,39769.0,7,63.04,1
CITY_051,basic,phone,2023-02-27,9503.0,5,35.8,1
CITY_147,plus,app,2023-05-16,19999.0,7,79.54,1
CITY_025,basic,app,2024-01-27,21211.0,9,23.31,1
CITY_078,plus,app,2024-07-02,36092.0,5,20.67,0
CITY_107,basic,web,2023-02-19,51041.0,4,28.79,0
CITY_076,basic,app,2024-12-17,16872.0,14,11.08,1
CITY_128,basic,web,2024-04-03,15720.0,10,28.63,1
CITY_011,plus,web,2023-01-06,31256.0,8,13.82,0
CITY_023,basic,web,2024-06-19,13968.0,5,18.81,0
CITY_116,basic,web,2023-03-11,51450.0,7,13.44,1
CITY_033,plus,phone,2023-06-28,27352.0,8,14.8,0
CITY_007,basic,phone,2023-04-27,16030.0,7,29.53,1
CITY_148,pro,app,2024-11-29,11296.0,4,26.37,0
CITY_017,basic,web,2023-06-05,24052.0,7,31.07,0
CITY_087,plus,web,2023-06-29,21862.0,8,69.49,1
CITY_145,pro,web,2023-07-02,88452.0,7,44.07,0
CITY_122,basic,web,2023-01-16,47877.0,4,39.85,0
CITY_144,basic,web,2023-06-18,35258.0,9,22.65,0
CITY_045,basic,app,2024-08-12,32889.0,6,12.18,1
CITY_011,plus,app,2023-08-02,24278.0,4,49.56,1
CITY_028,plus,web,2024-10-09,34597.0,4,36.95,1
CITY_166,pro,web,2024-01-08,74954.0,10,57.3,0
CITY_013,plus,web,2023-04-02,14542.0,5,12.4,0
CITY_061,plus,web,2024-06-25,47937.0,4,10.74,0
CITY_065,plus,app,2023-11-09,22405.0,9,26.75,0
CITY_162,basic,app,2024-02-19,27290.0,4,11.54,1
CITY_125,basic,phone,2023-10-30,49103.0,3,10.91,1
CITY_081,basic,web,2023-12-09,23959.0,8,29.31,0
CITY_164,plus,phone,2024-12-03,,5,26.46,0
CITY_042,basic,web,2024-04-26,17241.0,2,32.19,1
CITY_133,basic,web,2023-09-08,21947.0,5,52.7,1
CITY_140,plus,web,2023-03-18,7020.0,8,7.0,0
CITY_054,basic,app,2023-07-09,,8,66.52,1
CITY_132,pro,app,2023-03-08,16965.0,6,26.31,1
CITY_047,plus,web,2023-06-13,24622.0,7,17.18,0
CITY_171,basic,app,2023-12-03,22241.0,10,36.5,0
CITY_116,pro,phone,2023-11-19,15145.0,4,14.23,1
CITY_130,plus,app,2023-12-02,38301.0,3,11.01,0
CITY_008,pro,web,2023-03-17,69546.0,6,37.19,0
CITY_055,basic,web,2023-08-31,,6,11.0,0
CITY_055,plus,web,2024-12-03,25560.0,8,12.91,0
CITY_042,basic,web,2023-06-04,55507.0,7,33.51,0
CITY_113,plus,web,2023-09-05,23301.0,5,38.07,1
CITY_006,basic,phone,2023-06-29,18054.0,5,63.33,1
CITY_059,plus,web,2024-01-08,76973.0,4,16.7,0
CITY_140,pro,web,2024-02-23,30488.0,9,25.98,1
CITY_141,basic,app,2023-09-15,27134.0,9,56.36,0
CITY_036,plus,web,2024-07-17,27428.0,9,11.0,0
CITY_141,basic,app,2023-06-23,15548.0,4,52.06,0
CITY_142,plus,web,2023-04-03,42456.0,5,7.23,1
CITY_031,plus,phone,2023-09-09,25235.0,10,12.16,0
CITY_038,pro,app,2023-08-19,26133.0,9,7.14,0
CITY_100,plus,web,2023-01-11,22379.0,5,22.19,0
CITY_083,basic,web,2023-11-01,,6,31.96,0
CITY_107,pro,web,2024-04-11,46689.0,7,22.25,0
CITY_158,basic,app,2024-11-06,110485.0,7,10.54,1
CITY_001,pro,web,2024-11-16,6419.0,9,9.28,1
CITY_039,basic,app,2023-10-06,17651.0,8,25.43,1
CITY_096,basic,app,2024-01-04,46246.0,7,21.73,0
CITY_057,basic,web,2023-11-23,,5,35.42,1
CITY_065,plus,web,2024-08-30,65675.0,6,16.83,0
CITY_026,basic,app,2024-05-16,39715.0,7,32.56,1
CITY_067,plus,app,2023-01-08,13043.0,6,8.26,1
CITY_144,pro,phone,2024-04-13,,2,5.27,0
CITY_141,basic,web,2024-01-16,27076.0,7,21.19,0
CITY_075,pro,app,2024-02-15,21220.0,4,13.01,0
CITY_023,plus,app,2023-11-07,22791.0,4,27.08,1
CITY_093,basic,web,2024-02-06,26784.0,6,7.55,0
CITY_058,basic,web,2024-11-25,55666.0,4,35.12,0
CITY_048,pro,web,2023-01-12,14199.0,5,16.45,0
CITY_177,pro,web,2024-05-08,48903.0,7,7.97,0
CITY_077,basic,web,2024-08-16,,3,44.2,0
CITY_038,basic,phone,2024-04-04,22208.0,4,56.0,1
CITY_140,plus,web,2023-01-10,29193.0,7,19.77,1
CITY_169,plus,web,2024-10-16,30743.0,6,32.65,0
CITY_015,basic,app,2023-11-12,,5,10.59,1
CITY_104,plus,app,2023-05-07,43108.0,3,18.53,1
CITY_109,basic,web,2023-08-31,32733.0,9,11.17,1
CITY_094,basic,phone,2024-04-07,29180.0,5,8.78,1
CITY_166,basic,app,2024-03-01,,6,12.38,1
CITY_054,plus,app,2024-04-07,18850.0,4,58.33,1
CITY_169,basic,web,2024-08-16,38225.0,7,49.35,1
CITY_148,plus,phone,2024-11-20,22671.0,7,30.73,1
CITY_135,plus,app,2023-04-01,18875.0,4,11.76,1
CITY_070,basic,web,2023-08-14,35348.0,4,35.47,1
CITY_117,plus,app,2024-08-10,49189.0,5,34.03,1
CITY_074,plus,web,2023-04-17,44630.0,8,8.74,0
CITY_072,plus,web,2024-12-20,21040.0,5,24.8,0
CITY_019,basic,web,2023-04-28,32273.0,6,14.99,0
CITY_113,basic,web,2023-02-06,57567.0,0,8.38,0
CITY_052,basic,web,2024-12-19,28529.0,4,12.77,0
CITY_008,plus,app,2024-08-28,20358.0,8,97.08,1
CITY_175,pro,app,2023-08-08,24523.0,5,58.1,1
CITY_025,plus,app,2023-02-23,24996.0,6,7.67,1
CITY_039,basic,web,2023-06-20,29351.0,7,30.4,0
CITY_103,plus,phone,2023-03-11,46934.0,12,123.99,1
CITY_119,basic,app,2023-06-15,25014.0,9,42.71,1
CITY_116,pro,web,2024-04-07,33978.0,5,23.41,0
CITY_159,plus,web,2023-01-27,25342.0,5,21.07,1
CITY_051,basic,app,2024-02-27,27893.0,5,36.06,0
CITY_097,plus,web,2024-02-03,46295.0,9,33.1,1
CITY_095,plus,web,2023-01-05,42169.0,5,12.43,1
CITY_085,basic,app,2024-08-25,25593.0,11,17.0,0
CITY_118,basic,app,2023-10-04,24842.0,2,35.64,1
CITY_058,pro,web,2023-03-13,26888.0,4,31.01,1
CITY_178,pro,web,2024-08-18,37027.0,10,18.32,1
CITY_144,plus,app,2023-01-06,6099.0,7,22.68,1
CITY_143,plus,web,2023-06-20,22101.0,6,4.87,0
CITY_101,basic,phone,2024-05-17,35531.0,3,27.92,1
CITY_058,plus,app,2024-11-24,12170.0,6,20.64,0
CITY_067,pro,app,2024-08-07,17890.0,7,24.67,0
CITY_148,basic,app,2023-02-28,11962.0,2,9.33,1
CITY_063,basic,app,2024-08-16,10918.0,9,40.74,1
CITY_041,plus,app,2024-04-16,30289.0,7,64.88,0
CITY_124,pro,app,2024-05-05,24793.0,4,39.58,1
CITY_002,basic,app,2023-11-06,38709.0,5,50.39,0
CITY_122,basic,app,2023-07-18,49712.0,7,10.54,1
CITY_128,plus,app,2024-06-04,38960.0,7,21.0,1
CITY_082,plus,app,2024-05-04,34041.0,11,6.64,0
CITY_120,pro,web,2023-07-28,27637.0,9,19.5,0
CITY_081,basic,web,2023-04-26,16136.0,5,16.76,1
CITY_044,basic,web,2024-11-03,24317.0,5,9.34,1
CITY_087,basic,web,2023-04-14,16197.0,5,13.03,0
CITY_027,basic,web,2024-06-03,21942.0,6,95.32,1
CITY_127,pro,app,2023-03-11,46280.0,8,8.45,0
CITY_148,basic,web,2023-11-26,34089.0,8,9.59,1
CITY_037,basic,app,2023-10-05,,2,28.29,0
CITY_030,plus,app,2024-01-06,10124.0,6,12.15,1
CITY_157,pro,app,2023-05-25,22016.0,7,45.84,1
CITY_057,plus,app,2023-06-21,40628.0,4,20.54,0
CITY_163,basic,app,2024-04-22,17987.0,9,5.32,1
CITY_060,pro,app,2024-12-30,,4,38.98,0
CITY_023,plus,app,2023-09-02,45127.0,6,27.34,0
CITY_036,basic,phone,2024-07-08,10190.0,6,18.72,1
CITY_168,basic,app,2024-09-26,,6,36.38,0
CITY_026,pro,app,2023-02-16,,10,6.08,0
CITY_087,basic,app,2024-07-22,14697.0,9,6.89,1
CITY_166,basic,web,2024-01-11,26396.0,5,33.75,0
CITY_084,basic,app,2023-11-09,19944.0,9,12.17,1
CITY_066,basic,web,2023-07-08,19179.0,5,11.4,1
CITY_128,basic,phone,2024-04-04,30327.0,8,26.25,0
CITY_096,basic,app,2024-06-19,40879.0,3,7.79,0
CITY_119,plus,web,2024-11-12,19230.0,5,14.42,0
CITY_044,basic,web,2024-03-18,37371.0,3,15.29,1
CITY_045,basic,app,2024-06-04,17087.0,6,11.66,0
CITY_140,plus,web,2023-10-13,39710.0,4,13.1,0
CITY_035,basic,phone,2024-02-15,31944.0,4,53.1,1
CITY_177,pro,app,2023-08-28,,7,49.47,0
CITY_040,basic,web,2023-04-21,21026.0,6,3.98,1
CITY_086,pro,web,2023-06-03,24599.0,8,29.59,0
CITY_069,basic,app,2024-02-16,28902.0,5,9.61,0
CITY_156,basic,web,2023-03-22,25714.0,6,29.97,1
CITY_075,basic,web,2024-10-28,41596.0,4,21.89,0
CITY_117,basic,web,2023-07-01,,9,85.81,1
CITY_087,basic,web,2023-04-20,87492.0,8,5.94,1
CITY_004,pro,web,2024-12-16,,4,28.48,1
CITY_126,basic,web,2024-12-14,28968.0,5,19.7,1
CITY_030,basic,web,2024-05-21,,9,7.04,0
CITY_152,pro,web,2023-04-18,30609.0,6,8.92,0
CITY_162,basic,app,2024-07-07,11816.0,6,4.73,0
CITY_008,plus,web,2023-04-15,33961.0,7,4.57,0
CITY_065,basic,web,2023-09-04,31657.0,4,28.07,0
CITY_045,basic,phone,2023-07-24,18616.0,5,9.8,0
CITY_133,pro,web,2024-09-12,36507.0,10,16.95,0
CITY_037,basic,app,2023-09-29,69363.0,8,20.47,0
CITY_156,basic,app,2023-02-10,14581.0,5,9.31,0
CITY_072,basic,phone,2024-11-22,13318.0,6,36.6,1
CITY_043,plus,web,2024-06-16,46220.0,6,25.03,0
CITY_160,plus,app,2024-04-03,27749.0,9,9.23,0
CITY_117,plus,phone,2024-02-09,16064.0,6,13.25,0
CITY_046,plus,app,2023-11-07,128602.0,4,11.64,1
CITY_106,pro,web,2023-02-13,36102.0,5,91.78,0
CITY_092,basic,app,2023-11-07,31694.0,6,25.88,1
CITY_174,basic,app,2023-08-03,38951.0,2,56.89,1
CITY_143,pro,web,2024-05-22,,6,13.65,0
CITY_107,basic,web,2023-09-20,,5,24.32,1
CITY_012,plus,app,2024-11-28,14437.0,2,12.36,1
CITY_149,basic,web,2024-04-22,39009.0,7,39.04,0
CITY_105,plus,app,2023-10-29,18778.0,4,21.22,0
CITY_112,basic,web,2023-07-18,23807.0,3,31.82,0
CITY_048,plus,app,2023-10-09,24194.0,8,31.17,1
CITY_017,basic,web,2023-06-20,17896.0,7,49.92,1
CITY_106,plus,web,2023-09-08,30248.0,7,11.08,0
CITY_011,plus,web,2023-11-19,23155.0,5,14.81,0
CITY_001,basic,web,2024-01-23,10172.0,7,17.74,1
CITY_011,plus,web,2024-06-26,22963.0,6,105.64,0
CITY_060,basic,phone,2024-05-02,15905.0,5,45.03,1
CITY_131,basic,app,2023-08-16,10663.0,5,43.33,1
CITY_017,plus,app,2024-11-23,32585.0,11,12.54,0
CITY_031,basic,web,2023-02-26,53374.0,5,11.05,0
CITY_096,plus,web,2024-04-30,21092.0,5,43.76,1
CITY_101,basic,web,2023-10-26,19774.0,10,61.96,1
CITY_135,basic,app,2023-06-11,27475.0,5,8.65,0
CITY_090,basic,app,2023-02-27,23110.0,5,77.48,1
CITY_006,basic,phone,2023-12-11,42355.0,4,7.9,0
CITY_148,plus,app,2023-04-10,29876.0,1,53.95,0
CITY_095,basic,app,2023-08-18,47996.0,4,22.14,0
CITY_130,basic,web,2024-10-29,22837.0,8,31.95,1
CITY_132,basic,web,2023-07-10,38475.0,12,14.41,0
CITY_142,basic,app,2024-04-30,21232.0,9,11.68,0
CITY_020,plus,phone,2024-10-13,,4,44.86,0
CITY_076,plus,app,2024-07-13,13959.0,5,21.03,1
CITY_175,basic,web,2024-02-07,22250.0,5,33.84,1
CITY_137,basic,web,2024-11-21,23623.0,4,23.72,0
CITY_024,basic,app,2024-09-08,24645.0,4,16.23,0
CITY_110,plus,web,2023-09-05,17357.0,8,25.94,1
CITY_046,basic,app,2023-08-20,,7,36.72,1
CITY_026,plus,app,2024-10-04,25611.0,7,20.3,0
CITY_137,plus,app,2024-10-03,29629.0,7,26.19,1
CITY_069,plus,phone,2023-10-01,,9,5.64,0
CITY_111,basic,web,2024-01-21,30459.0,4,20.47,1
CITY_155,plus,app,2023-02-18,19404.0,7,20.37,0
CITY_062,basic,web,2024-08-31,,6,5.4,1
CITY_067,basic,app,2024-12-17,18862.0,7,17.53,1
CITY_119,plus,phone,2023-06-26,18869.0,7,44.31,0
CITY_118,basic,app,2024-03-15,25756.0,6,7.61,0
CITY_058,plus,web,2024-05-22,67894.0,4,14.87,0
CITY_059,pro,web,2023-07-02,,8,32.45,0
CITY_004,pro,web,2023-09-23,32960.0,5,65.03,0
CITY_079,basic,web,2024-07-29,26587.0,6,24.05,0
CITY_006,plus,web,2023-04-07,21506.0,3,16.54,1
CITY_065,basic,web,2024-12-07,10965.0,4,25.54,1
CITY_079,pro,phone,2023-04-24,61542.0,5,16.21,0
CITY_159,basic,web,2024-07-08,14279.0,6,59.96,1
CITY_072,plus,web,2024-10-28,48222.0,7,9.12,0
CITY_100,basic,web,2023-08-12,49144.0,4,108.58,0
CITY_030,basic,web,2023-05-10,20527.0,6,18.59,0
CITY_168,basic,web,2023-06-20,42059.0,5,6.94,1
CITY_076,plus,phone,2024-12-29,73932.0,3,21.67,1
CITY_080,basic,web,2024-05-14,17616.0,4,8.0,0
CITY_103,plus,web,2023-10-11,22995.0,9,15.49,0
CITY_101,plus,web,2023-09-18,5209.0,5,23.39,1
CITY_090,plus,app,2024-11-20,24458.0,9,53.43,0
CITY_142,basic,phone,2023-07-30,21799.0,5,41.96,1
CITY_071,basic,web,2024-04-08,18526.0,5,6.71,0
CITY_038,basic,phone,2024-12-27,20279.0,7,114.54,1
CITY_112,basic,web,2024-02-07,41288.0,10,14.93,0
CITY_142,plus,web,2023-12-07,16599.0,8,11.21,0
CITY_028,basic,web,2024-05-24,38923.0,0,29.28,0
CITY_123,basic,app,2024-01-05,27806.0,3,4.16,1
CITY_126,basic,app,2024-06-25,,8,17.79,0
CITY_058,plus,web,2023-12-31,22631.0,2,34.09,1
CITY_001,pro,app,2024-10-09,36849.0,7,7.44,0
CITY_029,pro,app,2024-04-09,19598.0,7,37.74,1
CITY_138,basic,web,2023-10-02,53725.0,6,18.5,1
CITY_037,basic,web,2024-02-21,26026.0,5,38.45,1
CITY_044,basic,web,2023-04-07,12233.0,5,12.82,0
CITY_158,pro,web,2024-06-17,44294.0,5,15.28,0
CITY_032,basic,phone,2023-07-05,25956.0,12,6.42,0
CITY_115,plus,phone,2023-02-07,21377.0,10,14.96,0
CITY_085,basic,web,2023-03-10,40828.0,10,8.87,0
CITY_121,plus,web,2023-04-18,17515.0,2,10.74,1
CITY_057,basic,web,2023-11-10,29993.0,8,12.99,0
CITY_119,basic,web,2023-08-15,29145.0,7,41.41,1
CITY_061,basic,web,2023-09-08,32692.0,8,11.84,1
CITY_012,basic,app,2023-12-03,59666.0,4,33.42,0
CITY_119,plus,app,2023-11-30,32631.0,7,13.59,0
CITY_129,basic,web,2024-05-08,25074.0,6,22.99,1
CITY_051,basic,web,2023-02-14,30739.0,1,13.57,0
CITY_058,basic,app,2024-03-12,31746.0,6,19.21,0
CITY_075,basic,app,2024-01-05,34643.0,6,16.42,0
CITY_140,plus,web,2023-08-28,15912.0,2,18.54,0
CITY_172,basic,app,2023-10-12,9669.0,4,16.9,1
CITY_176,plus,web,2023-01-17,32077.0,7,21.56,0
CITY_137,basic,app,2024-10-25,15446.0,7,39.98,1
CITY_106,basic,app,2024-03-24,53501.0,6,13.18,0
CITY_157,basic,web,2024-03-17,15627.0,6,16.19,0
CITY_150,basic,web,2024-11-02,,5,13.29,0
CITY_038,basic,web,2023-03-07,30373.0,6,11.4,0
CITY_023,plus,app,2023-01-29,39266.0,8,23.56,1
CITY_114,basic,phone,2024-11-24,35711.0,5,36.42,0
CITY_046,basic,web,2023-08-31,17225.0,7,75.37,1
CITY_047,plus,app,2024-10-09,13343.0,5,16.76,0
CITY_056,plus,app,2024-05-21,30819.0,4,55.16,1
CITY_120,plus,app,2024-11-27,16822.0,8,4.25,0
CITY_056,basic,web,2023-08-15,20275.0,8,8.86,0
CITY_063,pro,app,2023-11-29,43297.0,6,25.1,0
CITY_174,pro,web,2024-11-01,27286.0,4,30.5,0
CITY_048,pro,app,2024-05-05,30650.0,3,41.42,0
CITY_146,plus,web,2024-02-23,16569.0,8,27.2,1
CITY_121,basic,app,2023-01-31,19768.0,7,29.73,0
CITY_151,basic,web,2023-12-26,37993.0,5,49.06,0
CITY_010,pro,phone,2023-01-09,23215.0,5,16.96,0
CITY_094,basic,app,2024-02-22,34434.0,4,9.91,0
CITY_034,plus,app,2023-05-21,44189.0,6,35.01,1
CITY_129,basic,web,2023-02-14,42496.0,7,6.35,0
CITY_154,basic,web,2023-04-26,,11,19.35,0
CITY_017,plus,app,2024-02-14,27714.0,7,35.57,1
CITY_021,basic,web,2024-03-27,39255.0,7,4.87,0
CITY_108,plus,app,2023-11-07,27536.0,10,9.41,0
CITY_061,pro,app,2024-03-13,95011.0,5,53.04,1
CITY_057,plus,phone,2024-11-09,20309.0,7,13.33,0
CITY_065,basic,web,2023-01-01,108825.0,4,28.01,0
CITY_045,plus,phone,2023-08-29,23624.0,3,25.47,1
CITY_135,basic,web,2023-01-08,12607.0,5,54.91,1
CITY_031,pro,app,2024-05-08,20417.0,6,8.76,0
CITY_176,plus,app,2024-10-02,27834.0,7,29.55,1
CITY_126,plus,web,2023-06-10,14668.0,2,19.12,0
CITY_038,basic,web,2023-07-02,74131.0,8,10.58,0
CITY_135,pro,web,2024-02-27,27839.0,6,9.8,0
CITY_059,basic,app,2024-07-31,39744.0,5,11.63,1
CITY_076,pro,web,2024-05-30,18819.0,2,10.23,1
CITY_013,pro,web,2024-07-01,30222.0,1,42.56,1
CITY_050,plus,web,2024-05-06,37774.0,7,7.74,0
CITY_177,basic,web,2023-03-18,14960.0,12,8.34,0
CITY_168,plus,phone,2024-08-03,20906.0,7,46.13,1
CITY_171,plus,app,2024-05-03,71240.0,6,21.64,0
CITY_111,pro,app,2023-01-24,47210.0,4,16.07,0
CITY_156,basic,web,2023-03-18,31893.0,9,59.74,1
CITY_011,basic,web,2024-10-19,19994.0,6,12.15,1
CITY_157,pro,app,2023-01-18,84766.0,6,16.47,0
CITY_133,plus,phone,2023-08-29,8743.0,5,42.49,1
CITY_000,basic,phone,2023-10-27,42853.0,9,10.71,0
CITY_090,plus,web,2023-08-11,33811.0,5,65.94,1
CITY_072,basic,app,2024-11-21,23704.0,9,19.2,0
CITY_009,pro,app,2024-06-01,36555.0,8,19.46,0
CITY_174,plus,web,2024-03-11,11634.0,9,12.74,0
CITY_166,basic,web,2023-07-17,45742.0,9,72.93,0
CITY_010,pro,app,2023-01-29,36383.0,6,53.21,1
CITY_109,plus,web,2024-04-09,15105.0,5,18.79,0
CITY_016,basic,web,2023-09-07,20856.0,7,20.16,1
CITY_106,basic,web,2024-09-18,,1,25.39,1
CITY_043,basic,phone,2023-07-30,14719.0,4,30.75,1
CITY_131,plus,phone,2024-05-15,55744.0,6,15.66,0
CITY_086,basic,phone,2023-04-20,81345.0,8,35.64,0
CITY_049,pro,app,2024-06-28,16370.0,10,18.3,1
CITY_099,basic,app,2024-01-23,29459.0,7,16.21,0
CITY_102,basic,web,2023-04-06,52866.0,9,15.89,1
CITY_040,basic,web,2024-12-06,19836.0,6,14.7,0
CITY_078,pro,web,2023-10-16,25330.0,5,23.0,1
CITY_017,plus,phone,2024-01-17,22357.0,3,22.34,0
CITY_142,plus,web,2024-07-02,16420.0,8,40.67,0
CITY_166,pro,web,2023-11-12,24155.0,9,20.14,0
CITY_020,pro,app,2023-11-25,21865.0,7,24.54,0
CITY_176,basic,app,2023-06-01,50192.0,3,9.77,0
CITY_151,basic,app,2023-09-09,39422.0,3,18.53,0
CITY_161,pro,app,2024-09-03,61789.0,3,19.78,0
CITY_158,plus,web,2023-09-01,,6,5.41,0
CITY_080,basic,web,2023-07-30,14463.0,9,24.73,1
CITY_045,basic,web,2024-07-03,39201.0,2,18.19,0
CITY_072,basic,app,2024-03-09,9575.0,10,22.71,0
CITY_086,basic,app,2024-07-05,33008.0,1,33.71,0
CITY_111,basic,phone,2024-12-13,19148.0,5,23.06,0
CITY_179,basic,web,2023-04-08,12143.0,8,24.37,0
CITY_098,basic,app,2024-06-14,24156.0,12,10.61,1
CITY_043,basic,web,2024-03-29,22809.0,2,26.19,0
CITY_011,basic,phone,2024-11-30,21386.0,2,14.31,0
CITY_069,plus,phone,2024-10-05,72127.0,4,7.84,1
CITY_078,basic,app,2024-04-18,29695.0,5,21.41,0
CITY_081,plus,web,2024-12-02,32421.0,7,8.36,1
CITY_108,basic,app,2024-05-03,73656.0,7,21.81,0
CITY_112,basic,web,2024-06-29,24242.0,5,66.43,1
CITY_004,basic,web,2023-09-11,28715.0,9,26.87,0
CITY_017,plus,phone,2023-03-09,15268.0,11,11.39,1
CITY_153,basic,web,2024-12-26,,6,42.29,0
CITY_157,basic,web,2023-01-03,22173.0,9,26.71,0
CITY_016,plus,app,2024-11-15,13320.0,3,76.07,1
CITY_071,basic,web,2024-05-28,29242.0,2,5.87,1
CITY_146,plus,web,2023-07-17,61072.0,10,59.28,0
CITY_146,basic,web,2023-12-10,,2,61.66,1
CITY_071,pro,app,2024-02-12,6362.0,9,28.13,1
CITY_000,plus,phone,2024-10-31,12527.0,5,76.86,1
CITY_086,basic,web,2023-11-20,19618.0,3,36.18,1
CITY_046,pro,web,2024-08-16,56363.0,4,14.24,0
CITY_092,basic,web,2023-09-01,16541.0,3,22.56,1
CITY_022,plus,app,2023-05-30,20023.0,2,22.03,0
CITY_001,basic,phone,2024-07-26,29175.0,3,51.82,1
CITY_031,basic,web,2024-06-30,,6,25.45,0
CITY_120,basic,app,2023-06-28,24323.0,4,4.62,0
CITY_070,basic,web,2024-07-21,24631.0,2,19.43,0
CITY_011,pro,app,2024-02-29,32940.0,7,26.8,0
CITY_054,basic,web,2024-03-23,12468.0,6,26.25,1
CITY_068,basic,app,2023-07-17,43819.0,4,36.71,1
CITY_019,basic,web,2023-02-04,,5,21.44,1
CITY_006,basic,app,2023-04-08,30620.0,5,16.68,1
CITY_125,basic,app,2024-07-17,,7,24.63,0
CITY_139,basic,web,2024-11-06,63515.0,9,8.18,0
CITY_141,basic,phone,2024-12-19,23086.0,9,23.76,0
CITY_045,basic,web,2023-02-18,40666.0,8,14.49,0
CITY_005,plus,web,2024-02-03,56490.0,6,26.56,0
CITY_000,basic,web,2023-01-15,34226.0,4,21.07,1
CITY_141,plus,app,2023-02-27,21642.0,6,21.87,0
CITY_074,basic,app,2024-03-13,16796.0,10,16.64,1
CITY_089,basic,app,2024-03-29,8142.0,12,15.54,1
CITY_032,pro,app,2024-02-20,30756.0,6,20.8,0
